#BB acoustic spectrum: f [Hz]        Spp [Pa^2/Hz]      Spp_u [Pa^2/Hz]     Spp_l [Pa^2/Hz]
3.4550000000e+03     1.6533578418e-10    6.9297391708e-11    9.6038392469e-11
3.4600000000e+03     3.0900445677e-10    7.6174265133e-11    2.3283019164e-10
3.4650000000e+03     7.8139148172e-10    4.9083731552e-10    2.9055416620e-10
3.4700000000e+03     2.3151285866e-10    1.1572150236e-10    1.1579135630e-10
3.4750000000e+03     1.5165422162e-10    6.0777677175e-11    9.0876544442e-11
3.4800000000e+03     1.4040504155e-10    5.2810006795e-11    8.7595034754e-11
3.4850000000e+03     1.3766161329e-10    5.0851098432e-11    8.6810514858e-11
3.4900000000e+03     1.3569561724e-10    4.8834644538e-11    8.6860972703e-11
3.4950000000e+03     1.3551640034e-10    4.8493389480e-11    8.7023010856e-11
3.5000000000e+03     1.3528186838e-10    4.7941988974e-11    8.7339879403e-11
3.5050000000e+03     1.3675626053e-10    4.8525068013e-11    8.8231192520e-11
3.5100000000e+03     1.3531895233e-10    4.7730097033e-11    8.7588855299e-11
3.5150000000e+03     1.3374030941e-10    4.6662627488e-11    8.7077681924e-11
3.5200000000e+03     1.3653926876e-10    4.6901242588e-11    8.9638026171e-11
3.5250000000e+03     2.1117841261e-10    4.6780999052e-11    1.6439741355e-10
3.5300000000e+03     1.4024917314e-10    4.7103967235e-11    9.3145205910e-11
3.5350000000e+03     1.3409205170e-10    4.6930338368e-11    8.7161713331e-11
3.5400000000e+03     1.3401885539e-10    4.7489746915e-11    8.6529108476e-11
3.5450000000e+03     1.3285118584e-10    4.6966311991e-11    8.5884873848e-11
3.5500000000e+03     1.3547998753e-10    4.8810454052e-11    8.6669533482e-11
3.5550000000e+03     1.4318022470e-10    5.4128223675e-11    8.9052001026e-11
3.5600000000e+03     2.0437880252e-10    9.6425043853e-11    1.0795375867e-10
3.5650000000e+03     4.2477021353e-10    2.4699116596e-10    1.7777904757e-10
3.5700000000e+03     1.5106010699e-10    6.0135090239e-11    9.0925016754e-11
3.5750000000e+03     1.4207474543e-10    5.4158474427e-11    8.7916271002e-11
3.5800000000e+03     1.5652829355e-10    6.4318316887e-11    9.2209976664e-11
3.5850000000e+03     2.3669959853e-09    1.6795833875e-09    6.8741259781e-10
3.5900000000e+03     2.0067034248e-10    7.0477064580e-11    1.3019327790e-10
3.5950000000e+03     1.4098886096e-10    5.2450743692e-11    8.8538117266e-11
3.6000000000e+03     1.3955288443e-10    5.1982700334e-11    8.7570184097e-11
3.6050000000e+03     1.5953489955e-10    6.6292450870e-11    9.3242448681e-11
3.6100000000e+03     1.4969283035e-07    1.0222007921e-07    4.7472751141e-08
3.6150000000e+03     1.5448111809e-10    6.2493093924e-11    9.1988024162e-11
3.6200000000e+03     1.3354005652e-10    4.8926319913e-11    8.4613736610e-11
3.6250000000e+03     1.2961044077e-10    4.5904880720e-11    8.3705560053e-11
3.6300000000e+03     1.2932748552e-10    4.5653338831e-11    8.3674146691e-11
3.6350000000e+03     1.2752865621e-10    4.4659301897e-11    8.2869354313e-11
3.6400000000e+03     1.2886575353e-10    4.4445536965e-11    8.4420216570e-11
3.6450000000e+03     1.6490017125e-10    4.3182579671e-11    1.2171759158e-10
3.6500000000e+03     1.3088665177e-10    4.3944021442e-11    8.6942630329e-11
3.6550000000e+03     1.2513295024e-10    4.3387190143e-11    8.1745760097e-11
3.6600000000e+03     1.2623470470e-10    4.4697818943e-11    8.1536885754e-11
3.6650000000e+03     1.2633679408e-10    4.5026924348e-11    8.1309869734e-11
3.6700000000e+03     1.3522562908e-10    5.1530701904e-11    8.3694927181e-11
3.6750000000e+03     5.6616404188e-10    3.5686461062e-10    2.0929943126e-10
3.6800000000e+03     1.4862078108e-10    6.0884923186e-11    8.7735857893e-11
3.6850000000e+03     1.2838642094e-10    4.7120645821e-11    8.1265775121e-11
3.6900000000e+03     1.2472673051e-10    4.4406896752e-11    8.0319833759e-11
3.6950000000e+03     1.2391575390e-10    4.3519805209e-11    8.0395948693e-11
3.7000000000e+03     1.2514878935e-10    4.3170747255e-11    8.1978042096e-11
3.7050000000e+03     1.3349547048e-10    4.3573915021e-11    8.9921555458e-11
3.7100000000e+03     1.2502757686e-10    4.4671811535e-11    8.0355765324e-11
3.7150000000e+03     1.2493495131e-10    4.4353085909e-11    8.0581865398e-11
3.7200000000e+03     1.2669185248e-10    4.5428330540e-11    8.1263521941e-11
3.7250000000e+03     1.3161582177e-10    4.8057644128e-11    8.3558177639e-11
3.7300000000e+03     1.3959139879e-10    5.2979139216e-11    8.6612259578e-11
3.7350000000e+03     1.5783948152e-10    6.2680165446e-11    9.5159316076e-11
3.7400000000e+03     3.1537977852e-10    1.0816282569e-10    2.0721695282e-10
3.7450000000e+03     6.5517182860e-09    3.4075200454e-09    3.1441982407e-09
3.7500000000e+03     5.7079889244e-10    3.0629432238e-10    2.6450457006e-10
3.7550000000e+03     2.3751813998e-10    1.0850329494e-10    1.2901484504e-10
3.7600000000e+03     1.9742943287e-10    6.6687800411e-11    1.3074163246e-10
3.7650000000e+03     1.3818541558e-09    7.3042115390e-11    1.3088120404e-09
3.7700000000e+03     6.9716505140e-10    4.1112621929e-10    2.8603883211e-10
3.7750000000e+03     8.5442774594e-10    5.3437202805e-10    3.2005571790e-10
3.7800000000e+03     1.8926277631e-10    7.8724317755e-11    1.1053845855e-10
3.7850000000e+03     2.5330368272e-10    1.2052468323e-10    1.3277899949e-10
3.7900000000e+03     1.5744068838e-09    1.0016642167e-09    5.7274266714e-10
3.7950000000e+03     5.4545906581e-10    2.7504827162e-10    2.7041079420e-10
3.8000000000e+03     1.9431779992e-10    7.6868165964e-11    1.1744963396e-10
3.8050000000e+03     1.6348416797e-10    5.6661642153e-11    1.0682252581e-10
3.8100000000e+03     2.2108382324e-10    8.7383477473e-11    1.3370034576e-10
3.8150000000e+03     3.8836488653e-10    5.4342177790e-11    3.3402270874e-10
3.8200000000e+03     1.5405312941e-10    4.3274776922e-11    1.1077835249e-10
3.8250000000e+03     2.8371796645e-10    4.1316629417e-11    2.4240133703e-10
3.8300000000e+03     1.5329035174e-10    4.1038794439e-11    1.1225155731e-10
3.8350000000e+03     1.4306583237e-10    4.0962055248e-11    1.0210377712e-10
3.8400000000e+03     1.4452910298e-10    4.2929044117e-11    1.0160005886e-10
3.8450000000e+03     1.6594489396e-10    5.7420803406e-11    1.0852409056e-10
3.8500000000e+03     1.6767775578e-10    5.8285131741e-11    1.0939262404e-10
3.8550000000e+03     1.0400319104e-08    6.9612546037e-09    3.4390645000e-09
3.8600000000e+03     2.8294181834e-10    4.9496309749e-11    2.3344550859e-10
3.8650000000e+03     1.4928713449e-10    4.0846578463e-11    1.0844055603e-10
3.8700000000e+03     1.3739038575e-10    3.8627617166e-11    9.8762768580e-11
3.8750000000e+03     1.3419080336e-10    3.7981193343e-11    9.6209610021e-11
3.8800000000e+03     1.3236741101e-10    3.7070440131e-11    9.5296970883e-11
3.8850000000e+03     1.3469676709e-10    3.7613594399e-11    9.7083172693e-11
3.8900000000e+03     1.6574806085e-10    3.7347098068e-11    1.2840096279e-10
3.8950000000e+03     1.4329151850e-10    3.7814201179e-11    1.0547731733e-10
3.9000000000e+03     1.3388816617e-10    3.7104765488e-11    9.6783400678e-11
3.9050000000e+03     4.8067245236e-10    3.7646210744e-11    4.4302624162e-10
3.9100000000e+03     1.3476029090e-10    3.7923064692e-11    9.6837226206e-11
3.9150000000e+03     1.6148767117e-10    3.8011193474e-11    1.2347647770e-10
3.9200000000e+03     1.3639399968e-10    3.9083496364e-11    9.7310503314e-11
3.9250000000e+03     1.2893400834e-10    4.0428464069e-11    8.8505544275e-11
3.9300000000e+03     1.4031249341e-10    4.8862398639e-11    9.1450094774e-11
3.9350000000e+03     3.0471698706e-10    1.5935272756e-10    1.4536425950e-10
3.9400000000e+03     7.8566645787e-10    1.4625643155e-10    6.3941002632e-10
3.9450000000e+03     2.8528189597e-10    1.4472247260e-10    1.4055942337e-10
3.9500000000e+03     1.3433866564e-10    4.7040261653e-11    8.7298403985e-11
3.9550000000e+03     1.2388352668e-10    3.9932730108e-11    8.3950796570e-11
3.9600000000e+03     1.2243980874e-10    3.8614077459e-11    8.3825731282e-11
3.9650000000e+03     1.2205085492e-10    3.8489454659e-11    8.3561400257e-11
3.9700000000e+03     1.2508922048e-10    3.9379166635e-11    8.5710053845e-11
3.9750000000e+03     1.3098746156e-10    4.4637465776e-11    8.6349995780e-11
3.9800000000e+03     7.9620666197e-10    4.9143700829e-10    3.0476965368e-10
3.9850000000e+03     1.3882424118e-10    4.9645119110e-11    8.9179122068e-11
3.9900000000e+03     1.2535968411e-10    3.9748273461e-11    8.5611410653e-11
3.9950000000e+03     1.2411355285e-10    3.9266925296e-11    8.4846627552e-11
4.0000000000e+03     1.3455136891e-10    4.5777782679e-11    8.8773586235e-11
4.0050000000e+03     4.1645560021e-09    2.7444483152e-09    1.4201076869e-09
4.0100000000e+03     1.3227682058e-10    4.2852619446e-11    8.9424201131e-11
4.0150000000e+03     1.2558336413e-10    3.8304325039e-11    8.7279039094e-11
4.0200000000e+03     1.2602186221e-10    3.7756026775e-11    8.8265835434e-11
4.0250000000e+03     1.2516372293e-10    3.6831621547e-11    8.8332101388e-11
4.0300000000e+03     1.2793974897e-10    3.7686464397e-11    9.0253284568e-11
4.0350000000e+03     1.7050927533e-10    3.8049897014e-11    1.3245937832e-10
4.0400000000e+03     1.3541573331e-10    4.0030332325e-11    9.5385400981e-11
4.0450000000e+03     1.4419720267e-10    4.7779441368e-11    9.6417761301e-11
4.0500000000e+03     2.3185855749e-09    1.4867735079e-09    8.3181206705e-10
4.0550000000e+03     1.4390038343e-10    4.7636538290e-11    9.6263845135e-11
4.0600000000e+03     1.4190493470e-10    4.6134648077e-11    9.5770286626e-11
4.0650000000e+03     1.5267922134e-10    5.2857793918e-11    9.9821427418e-11
4.0700000000e+03     1.8802679396e-10    7.5257249539e-11    1.1276954442e-10
4.0750000000e+03     4.4002392684e-10    2.3936900054e-10    2.0065492630e-10
4.0800000000e+03     3.9241459578e-09    2.5165194418e-09    1.4076265160e-09
4.0850000000e+03     2.5737540175e-10    1.1611838153e-10    1.4125702022e-10
4.0900000000e+03     1.9387018278e-10    5.8991756160e-11    1.3487842662e-10
4.0950000000e+03     6.2626487607e-10    4.6613297691e-11    5.7965157838e-10
4.1000000000e+03     1.5741552374e-10    4.1465029423e-11    1.1595049431e-10
4.1050000000e+03     1.7407213463e-10    3.9493546439e-11    1.3457858819e-10
4.1100000000e+03     7.6128386087e-10    3.9522298490e-11    7.2176156238e-10
4.1150000000e+03     2.3656294543e-10    4.0407054091e-11    1.9615589134e-10
4.1200000000e+03     1.5197215244e-10    4.4321706417e-11    1.0765044602e-10
4.1250000000e+03     1.8834822983e-10    7.2183939505e-11    1.1616429033e-10
4.1300000000e+03     4.3769464089e-10    2.3456186851e-10    2.0313277238e-10
4.1350000000e+03     3.7719620000e-10    1.2893455974e-10    2.4826164027e-10
4.1400000000e+03     2.8150948642e-10    1.3252351000e-10    1.4898597642e-10
4.1450000000e+03     1.8569582883e-10    4.6718234772e-11    1.3897759406e-10
4.1500000000e+03     2.6762259226e-10    4.0354761730e-11    2.2726783053e-10
4.1550000000e+03     1.3978676317e-10    3.8025310883e-11    1.0176145228e-10
4.1600000000e+03     1.3435524723e-10    3.8311378787e-11    9.6043868439e-11
4.1650000000e+03     1.3690851658e-10    4.0490153943e-11    9.6418362636e-11
4.1700000000e+03     1.4658992105e-10    4.3727901452e-11    1.0286201959e-10
4.1750000000e+03     2.5499550464e-07    5.7066942930e-11    2.5493843769e-07
4.1800000000e+03     3.1485475502e-10    1.5538507119e-10    1.5946968383e-10
4.1850000000e+03     2.0019267021e-09    1.2778496913e-09    7.2407701084e-10
4.1900000000e+03     1.9771582975e-10    7.9655731439e-11    1.1806009831e-10
4.1950000000e+03     1.5300861019e-10    4.8947535987e-11    1.0406107421e-10
4.2000000000e+03     1.5312381260e-10    4.2085452434e-11    1.1103836016e-10
4.2050000000e+03     1.3204946822e-08    4.2923233612e-11    1.3162023588e-08
4.2100000000e+03     1.9106965929e-10    6.5610219049e-11    1.2545944024e-10
4.2150000000e+03     5.6643669432e-10    3.2110389949e-10    2.4533279483e-10
4.2200000000e+03     1.4721863729e-10    4.4838521784e-11    1.0238011551e-10
4.2250000000e+03     1.3442095337e-10    3.6399467371e-11    9.8021486002e-11
4.2300000000e+03     1.3287139632e-10    3.4853711577e-11    9.8017684745e-11
4.2350000000e+03     1.3197072642e-10    3.4010667298e-11    9.7960059125e-11
4.2400000000e+03     1.3168137456e-10    3.4006584330e-11    9.7674790230e-11
4.2450000000e+03     1.3172336033e-10    3.3676801748e-11    9.8046558578e-11
4.2500000000e+03     1.3322406054e-10    3.4201723083e-11    9.9022337457e-11
4.2550000000e+03     1.3352357089e-10    3.4060044856e-11    9.9463526036e-11
4.2600000000e+03     1.3460594396e-10    3.3966391071e-11    1.0063955289e-10
4.2650000000e+03     1.3960663171e-10    3.4299509132e-11    1.0530712258e-10
4.2700000000e+03     1.9712217197e-10    3.5112913385e-11    1.6200925859e-10
4.2750000000e+03     1.8979387548e-10    4.1161648386e-11    1.4863222710e-10
4.2800000000e+03     9.4769962430e-09    3.7872786020e-09    5.6897176410e-09
4.2850000000e+03     1.4833818150e-10    3.9932834896e-11    1.0840534660e-10
4.2900000000e+03     1.3676913317e-10    3.5950921823e-11    1.0081821134e-10
4.2950000000e+03     1.3426846176e-10    3.5560135108e-11    9.8708326654e-11
4.3000000000e+03     1.3490924301e-10    3.6268829411e-11    9.8640413596e-11
4.3050000000e+03     1.4244980185e-10    4.1156230545e-11    1.0129357131e-10
4.3100000000e+03     2.1420197897e-10    8.8647222243e-11    1.2555475673e-10
4.3150000000e+03     3.3066491445e-10    1.6389995658e-10    1.6676495787e-10
4.3200000000e+03     1.4340542229e-10    4.3213466550e-11    1.0019195574e-10
4.3250000000e+03     1.3281215006e-10    3.6855014513e-11    9.5957135549e-11
4.3300000000e+03     1.3289532484e-10    3.6535650862e-11    9.6359673981e-11
4.3350000000e+03     1.3545908650e-10    3.7353770346e-11    9.8105316155e-11
4.3400000000e+03     1.6622397864e-10    4.7943939206e-11    1.1828003943e-10
4.3450000000e+03     3.2006618503e-10    7.7885912576e-11    2.4218027245e-10
4.3500000000e+03     1.7757852245e-10    5.1290193293e-11    1.2628832916e-10
4.3550000000e+03     2.7967260334e-09    1.7887589317e-09    1.0079671017e-09
4.3600000000e+03     1.5890421674e-10    5.5083467370e-11    1.0382074937e-10
4.3650000000e+03     1.3424144928e-10    3.9412722299e-11    9.4828726978e-11
4.3700000000e+03     1.3093406885e-10    3.7441444972e-11    9.3492623881e-11
4.3750000000e+03     1.3561579634e-10    4.1039530943e-11    9.4576265402e-11
4.3800000000e+03     1.9229967827e-10    7.7523535014e-11    1.1477614326e-10
4.3850000000e+03     2.5785885826e-10    1.2095536545e-10    1.3690349281e-10
4.3900000000e+03     1.3820942456e-10    4.2095522417e-11    9.6113902142e-11
4.3950000000e+03     1.3453064321e-10    3.9852995099e-11    9.4677648110e-11
4.4000000000e+03     1.4912858051e-10    4.8822323349e-11    1.0030625716e-10
4.4050000000e+03     6.8243467015e-07    4.3790139254e-07    2.4453327762e-07
4.4100000000e+03     1.4821514047e-10    4.7752052058e-11    1.0046308841e-10
4.4150000000e+03     1.3432935654e-10    3.7435459979e-11    9.6893896556e-11
4.4200000000e+03     1.4411570336e-10    3.7375427248e-11    1.0674027611e-10
4.4250000000e+03     5.2065308249e-10    3.9790344073e-11    4.8086273842e-10
4.4300000000e+03     1.7462093817e-10    6.0775831440e-11    1.1384510673e-10
4.4350000000e+03     5.1065835099e-10    2.8389772510e-10    2.2676062589e-10
4.4400000000e+03     1.4522138969e-10    4.4423187057e-11    1.0079820263e-10
4.4450000000e+03     1.3785242554e-10    3.8924736080e-11    9.8927689455e-11
4.4500000000e+03     1.4286477062e-10    3.9889006347e-11    1.0297576427e-10
4.4550000000e+03     1.7762621693e-10    4.4986903189e-11    1.3263931374e-10
4.4600000000e+03     2.4180827894e-10    7.0253384978e-11    1.7155489396e-10
4.4650000000e+03     1.9204724476e-09    1.1508108451e-09    7.6966160249e-10
4.4700000000e+03     2.7036919869e-10    1.1986634725e-10    1.5050285144e-10
4.4750000000e+03     1.7529649356e-10    5.0987910161e-11    1.2430858340e-10
4.4800000000e+03     2.3799968441e-10    4.2057339413e-11    1.9594234500e-10
4.4850000000e+03     1.8249836794e-10    4.1697702789e-11    1.4080066515e-10
4.4900000000e+03     1.7103492907e-10    4.9234347814e-11    1.2180058126e-10
4.4950000000e+03     3.9571726596e-10    1.9482275581e-10    2.0089451015e-10
4.5000000000e+03     2.6931380722e-10    1.0411783661e-10    1.6519597061e-10
4.5050000000e+03     1.4448941484e-10    4.3004260819e-11    1.0148515402e-10
4.5100000000e+03     1.3391598718e-10    3.6986171480e-11    9.6929815703e-11
4.5150000000e+03     1.3360214739e-10    3.5350222593e-11    9.8251924793e-11
4.5200000000e+03     2.2236692465e-10    3.5348437799e-11    1.8701848685e-10
4.5250000000e+03     1.4063316429e-10    3.6148500741e-11    1.0448466355e-10
4.5300000000e+03     1.4417117617e-10    4.1198862392e-11    1.0297231377e-10
4.5350000000e+03     1.3340794208e-09    7.7783949359e-10    5.5623992717e-10
4.5400000000e+03     1.6579586742e-10    4.4225741729e-11    1.2157012569e-10
4.5450000000e+03     1.3079291347e-10    3.4983936999e-11    9.5808976473e-11
4.5500000000e+03     1.2766851303e-10    3.3669927260e-11    9.3998585772e-11
4.5550000000e+03     1.2940501433e-10    3.3461743450e-11    9.5943270876e-11
4.5600000000e+03     1.5059908505e-10    3.3520456161e-11    1.1707862889e-10
4.5650000000e+03     5.3331956975e-10    3.5995942921e-11    4.9732362683e-10
4.5700000000e+03     2.2320188687e-10    9.1085840925e-11    1.3211604595e-10
4.5750000000e+03     1.4916885082e-10    4.6869417417e-11    1.0229943340e-10
4.5800000000e+03     1.2887464375e-10    3.4524077645e-11    9.4350566110e-11
4.5850000000e+03     1.2640225044e-10    3.2956506355e-11    9.3445744088e-11
4.5900000000e+03     1.2602980526e-10    3.2219430456e-11    9.3810374799e-11
4.5950000000e+03     1.2697818946e-10    3.2154363277e-11    9.4823826181e-11
4.6000000000e+03     1.2946020629e-10    3.2171103351e-11    9.7289102941e-11
4.6050000000e+03     2.5326633933e-10    3.2503137284e-11    2.2076320205e-10
4.6100000000e+03     1.3523989457e-10    3.3373155649e-11    1.0186673892e-10
4.6150000000e+03     1.4357381319e-10    4.1056613826e-11    1.0251719936e-10
4.6200000000e+03     2.0457163428e-10    8.0279414737e-11    1.2429221954e-10
4.6250000000e+03     1.3319601582e-10    3.3882663646e-11    9.9313352177e-11
4.6300000000e+03     1.4267244512e-10    3.2136838245e-11    1.1053560687e-10
4.6350000000e+03     1.3487939087e-10    3.1552364667e-11    1.0332702620e-10
4.6400000000e+03     1.3691069806e-10    3.1421319511e-11    1.0548937855e-10
4.6450000000e+03     3.8980083038e-09    3.1347619380e-11    3.8666606845e-09
4.6500000000e+03     1.3567613758e-10    3.1746333390e-11    1.0392980419e-10
4.6550000000e+03     1.3123768375e-10    3.0993656972e-11    1.0024402678e-10
4.6600000000e+03     1.3143966159e-10    3.1291640242e-11    1.0014802135e-10
4.6650000000e+03     1.3142504565e-10    3.1189154215e-11    1.0023589144e-10
4.6700000000e+03     1.3283195514e-10    3.1013641872e-11    1.0181831326e-10
4.6750000000e+03     2.1457305506e-10    3.1200348453e-11    1.8337270661e-10
4.6800000000e+03     1.3452172047e-10    3.1164261975e-11    1.0335745849e-10
4.6850000000e+03     1.3345016290e-10    3.1807961521e-11    1.0164220138e-10
4.6900000000e+03     1.3230647858e-10    3.1693022559e-11    1.0061345602e-10
4.6950000000e+03     1.3326851706e-10    3.2112462807e-11    1.0115605425e-10
4.7000000000e+03     1.3544506294e-10    3.2433713547e-11    1.0301134939e-10
4.7050000000e+03     4.5348664584e-10    3.4308752460e-11    4.1917789338e-10
4.7100000000e+03     1.4696272195e-10    4.0758860997e-11    1.0620386095e-10
4.7150000000e+03     2.3339417828e-10    9.8162368919e-11    1.3523180936e-10
4.7200000000e+03     4.2969275513e-10    2.2567973337e-10    2.0401302177e-10
4.7250000000e+03     1.5014256961e-10    4.4455927777e-11    1.0568664184e-10
4.7300000000e+03     1.3439842521e-10    3.4539318915e-11    9.9859106292e-11
4.7350000000e+03     1.3094122067e-10    3.2056441798e-11    9.8884778873e-11
4.7400000000e+03     3.9457958261e-10    3.1471890011e-11    3.6310769260e-10
4.7450000000e+03     1.2876027115e-10    3.1300476089e-11    9.7459795062e-11
4.7500000000e+03     1.2832575383e-10    3.1139549698e-11    9.7186204131e-11
4.7550000000e+03     1.2705633460e-10    3.0488169816e-11    9.6568164787e-11
4.7600000000e+03     1.2757562056e-10    3.1070566360e-11    9.6505054205e-11
4.7650000000e+03     1.2811233555e-10    3.1586067632e-11    9.6526267913e-11
4.7700000000e+03     1.3033409028e-10    3.2955926103e-11    9.7378164176e-11
4.7750000000e+03     1.3860820681e-10    3.7613076212e-11    1.0099513060e-10
4.7800000000e+03     1.9618297492e-10    6.8874005068e-11    1.2730896985e-10
4.7850000000e+03     9.8554067873e-10    4.8830019618e-10    4.9724048255e-10
4.7900000000e+03     1.5114463980e-10    4.4944414451e-11    1.0620022534e-10
4.7950000000e+03     1.3308004967e-10    3.5102240762e-11    9.7977808912e-11
4.8000000000e+03     1.3370249676e-10    3.4079951513e-11    9.9622545250e-11
4.8050000000e+03     2.0671932272e-10    4.1036372316e-11    1.6568295040e-10
4.8100000000e+03     8.8893600309e-10    4.3416417482e-10    4.5477182827e-10
4.8150000000e+03     1.8834343470e-10    5.1791225506e-11    1.3655220920e-10
4.8200000000e+03     1.3256865632e-10    3.3687760383e-11    9.8880895935e-11
4.8250000000e+03     1.2563654641e-10    3.1227074821e-11    9.4409471589e-11
4.8300000000e+03     1.3683299119e-10    2.9735859697e-11    1.0709713150e-10
4.8350000000e+03     1.2611658080e-10    2.9064317100e-11    9.7052263703e-11
4.8400000000e+03     7.8166044212e-10    2.9228319293e-11    7.5243212282e-10
4.8450000000e+03     1.2035553516e-10    2.8842496722e-11    9.1513038436e-11
4.8500000000e+03     1.2062403005e-10    2.8822016217e-11    9.1802013829e-11
4.8550000000e+03     1.3134666990e-10    2.8530669119e-11    1.0281600078e-10
4.8600000000e+03     1.2408660183e-10    2.8678025490e-11    9.5408576341e-11
4.8650000000e+03     1.2079437737e-10    2.8435351234e-11    9.2359026141e-11
4.8700000000e+03     1.2034028231e-10    2.8465667966e-11    9.1874614346e-11
4.8750000000e+03     1.2228791207e-10    2.9038008195e-11    9.3249903871e-11
4.8800000000e+03     1.2671293180e-10    2.8477068524e-11    9.8235863272e-11
4.8850000000e+03     1.2423768530e-10    2.8669265814e-11    9.5568419483e-11
4.8900000000e+03     1.2390394902e-10    2.8517955494e-11    9.5385993524e-11
4.8950000000e+03     1.2578618227e-10    2.8916827793e-11    9.6869354476e-11
4.9000000000e+03     1.2763106012e-10    2.8979463899e-11    9.8651596216e-11
4.9050000000e+03     1.2737861784e-10    2.8647570193e-11    9.8731047647e-11
4.9100000000e+03     1.5264615286e-10    2.8858234022e-11    1.2378791883e-10
4.9150000000e+03     1.3491959806e-10    2.9024619569e-11    1.0589497849e-10
4.9200000000e+03     1.4016599205e-10    2.9114059256e-11    1.1105193279e-10
4.9250000000e+03     1.3113683821e-10    2.8668796531e-11    1.0246804168e-10
4.9300000000e+03     1.3113627204e-10    2.8738649213e-11    1.0239762283e-10
4.9350000000e+03     1.3296482240e-10    2.9012602345e-11    1.0395222005e-10
4.9400000000e+03     1.3674114726e-10    2.8701713895e-11    1.0803943337e-10
4.9450000000e+03     1.5679524862e-10    2.8979008897e-11    1.2781623972e-10
4.9500000000e+03     1.3650651798e-10    2.9062291677e-11    1.0744422630e-10
4.9550000000e+03     1.3507752910e-10    2.8700606884e-11    1.0637692222e-10
4.9600000000e+03     1.3523350777e-10    2.9227445687e-11    1.0600606208e-10
4.9650000000e+03     1.3495382018e-10    2.9020405549e-11    1.0593341463e-10
4.9700000000e+03     1.3561155983e-10    2.9321676672e-11    1.0628988315e-10
4.9750000000e+03     1.3506260332e-10    2.9223575137e-11    1.0583902818e-10
4.9800000000e+03     1.3450547134e-10    2.8920638961e-11    1.0558483238e-10
4.9850000000e+03     1.3526989385e-10    2.9408061454e-11    1.0586183239e-10
4.9900000000e+03     1.6266161716e-10    2.9574140398e-11    1.3308747677e-10
4.9950000000e+03     1.3510772262e-10    2.9396916188e-11    1.0571080643e-10
5.0000000000e+03     1.3284511459e-10    2.9500322170e-11    1.0334479242e-10
