#BB acoustic spectrum: f [Hz]        Spp [Pa^2/Hz]      Spp_u [Pa^2/Hz]     Spp_l [Pa^2/Hz]
3.4400000000e+03     2.1988456049e-11    5.4579409879e-12    1.6530515061e-11
3.4450000000e+03     2.6998722384e-11    7.2002278658e-12    1.9798494519e-11
3.4500000000e+03     3.5423433582e-11    1.0239562163e-11    2.5183871419e-11
3.4550000000e+03     2.5408513096e-11    6.4984029566e-12    1.8910110139e-11
3.4600000000e+03     5.4362732909e-11    8.4517657235e-12    4.5910967186e-11
3.4650000000e+03     1.2595307838e-10    6.1958153929e-11    6.3994924455e-11
3.4700000000e+03     3.7162068509e-11    1.3450281623e-11    2.3711786885e-11
3.4750000000e+03     2.4255399645e-11    6.3160069800e-12    1.7939392665e-11
3.4800000000e+03     2.2488015633e-11    5.3163903657e-12    1.7171625267e-11
3.4850000000e+03     2.2046487358e-11    5.0694527296e-12    1.6977034629e-11
3.4900000000e+03     2.1847917140e-11    4.9007050825e-12    1.6947212058e-11
3.4950000000e+03     2.1859398087e-11    4.8823444607e-12    1.6977053627e-11
3.5000000000e+03     2.1866953139e-11    4.8380355480e-12    1.7028917591e-11
3.5050000000e+03     2.2126883044e-11    4.9163321394e-12    1.7210550905e-11
3.5100000000e+03     2.1933621982e-11    4.8433297929e-12    1.7090292189e-11
3.5150000000e+03     2.1772385984e-11    4.7831072257e-12    1.6989278759e-11
3.5200000000e+03     2.2348135965e-11    4.8439529944e-12    1.7504182971e-11
3.5250000000e+03     3.8400400127e-11    5.6238251428e-12    3.2776574984e-11
3.5300000000e+03     2.3184556743e-11    4.9258819345e-12    1.8258674809e-11
3.5350000000e+03     2.1886148978e-11    4.8298627175e-12    1.7056286260e-11
3.5400000000e+03     2.1849706209e-11    4.9127957249e-12    1.6936910485e-11
3.5450000000e+03     2.1755917327e-11    4.9333907951e-12    1.6822526532e-11
3.5500000000e+03     2.2206802813e-11    5.1917030531e-12    1.7015099759e-11
3.5550000000e+03     2.3438367622e-11    5.8645813801e-12    1.7573786242e-11
3.5600000000e+03     3.3308341781e-11    1.1358549563e-11    2.1949792218e-11
3.5650000000e+03     6.9091175332e-11    3.1086038435e-11    3.8005136897e-11
3.5700000000e+03     2.4636422182e-11    6.5690188364e-12    1.8067403345e-11
3.5750000000e+03     2.3020904675e-11    5.6277827044e-12    1.7393121971e-11
3.5800000000e+03     2.4303085131e-11    5.9434411458e-12    1.8359643986e-11
3.5850000000e+03     2.3622736925e-10    8.2477201018e-11    1.5375016824e-10
3.5900000000e+03     3.3289788938e-11    6.7761097690e-12    2.6513679169e-11
3.5950000000e+03     2.2980961833e-11    5.4430531034e-12    1.7537908730e-11
3.6000000000e+03     2.2931632935e-11    5.6032073116e-12    1.7328425623e-11
3.6050000000e+03     2.6220527736e-11    7.5577265438e-12    1.8662801192e-11
3.6100000000e+03     2.4283379546e-08    1.3414377071e-08    1.0869002475e-08
3.6150000000e+03     2.5561229547e-11    7.1867744750e-12    1.8374455072e-11
3.6200000000e+03     2.2169930778e-11    5.4394325349e-12    1.6730498243e-11
3.6250000000e+03     2.1592624744e-11    5.0743825728e-12    1.6518242172e-11
3.6300000000e+03     2.1547961641e-11    5.0387401577e-12    1.6509221483e-11
3.6350000000e+03     2.1276916365e-11    4.9201592028e-12    1.6356757163e-11
3.6400000000e+03     2.1654149961e-11    4.9722637006e-12    1.6681886260e-11
3.6450000000e+03     3.0230889277e-11    5.3251027279e-12    2.4905786549e-11
3.6500000000e+03     2.2205812594e-11    4.9519401750e-12    1.7253872419e-11
3.6550000000e+03     2.0979070492e-11    4.8230436020e-12    1.6156026889e-11
3.6600000000e+03     2.1036657113e-11    4.9202819433e-12    1.6116375169e-11
3.6650000000e+03     2.0996978232e-11    4.9129266225e-12    1.6084051609e-11
3.6700000000e+03     2.1959449864e-11    5.3196309412e-12    1.6639818923e-11
3.6750000000e+03     6.6400833498e-11    2.1358141043e-11    4.5042692455e-11
3.6800000000e+03     2.3389529931e-11    5.8340690184e-12    1.7555460912e-11
3.6850000000e+03     2.1273581957e-11    5.1443290339e-12    1.6129252923e-11
3.6900000000e+03     2.0913510906e-11    4.9933884839e-12    1.5920122422e-11
3.6950000000e+03     2.0943951313e-11    5.0083693043e-12    1.5935582009e-11
3.7000000000e+03     2.1346248219e-11    5.0855486151e-12    1.6260699604e-11
3.7050000000e+03     2.3299226270e-11    5.4592450669e-12    1.7839981203e-11
3.7100000000e+03     2.1173141905e-11    5.1985248365e-12    1.5974617069e-11
3.7150000000e+03     2.1218932422e-11    5.1881411676e-12    1.6030791254e-11
3.7200000000e+03     2.1478867032e-11    5.2938560090e-12    1.6185011023e-11
3.7250000000e+03     2.2241701422e-11    5.5721331090e-12    1.6669568313e-11
3.7300000000e+03     2.3424175248e-11    6.0727941253e-12    1.7351381122e-11
3.7350000000e+03     2.6150815297e-11    6.9914634304e-12    1.9159351866e-11
3.7400000000e+03     5.1082692731e-11    1.1118659933e-11    3.9964032798e-11
3.7450000000e+03     8.8131197368e-10    2.2045439376e-10    6.6085757991e-10
3.7500000000e+03     9.1641393183e-11    3.6138731216e-11    5.5502661967e-11
3.7550000000e+03     3.9344055609e-11    1.3035716805e-11    2.6308338804e-11
3.7600000000e+03     3.4032742546e-11    7.9750139931e-12    2.6057728553e-11
3.7650000000e+03     3.3551488696e-10    5.4673488390e-11    2.8084139857e-10
3.7700000000e+03     1.1503506787e-10    5.3419378136e-11    6.1615689731e-11
3.7750000000e+03     1.0864663804e-10    3.9105597843e-11    6.9541040194e-11
3.7800000000e+03     3.2052530502e-11    9.6213684401e-12    2.2431162062e-11
3.7850000000e+03     4.2902693500e-11    1.5504102503e-11    2.7398590998e-11
3.7900000000e+03     2.5938852089e-10    1.3307770733e-10    1.2631081356e-10
3.7950000000e+03     9.2901578153e-11    3.6275698484e-11    5.6625879670e-11
3.8000000000e+03     3.3579128159e-11    9.8332677398e-12    2.3745860419e-11
3.8050000000e+03     2.8322187419e-11    6.9932273536e-12    2.1328960065e-11
3.8100000000e+03     3.5126569627e-11    8.3624535430e-12    2.6764116084e-11
3.8150000000e+03     6.7322052960e-11    6.1219303060e-12    6.1200122654e-11
3.8200000000e+03     2.7231352969e-11    5.3893412621e-12    2.1842011707e-11
3.8250000000e+03     5.3654016226e-11    5.6418295279e-12    4.8012186698e-11
3.8300000000e+03     2.7448865146e-11    5.2119546965e-12    2.2236910450e-11
3.8350000000e+03     2.5353831693e-11    5.1175367121e-12    2.0236294981e-11
3.8400000000e+03     2.5465987721e-11    5.2996828367e-12    2.0166304884e-11
3.8450000000e+03     2.8003880785e-11    6.2710904732e-12    2.1732790311e-11
3.8500000000e+03     2.8800445533e-11    6.8779090849e-12    2.1922536448e-11
3.8550000000e+03     1.7043676801e-09    9.3295058912e-10    7.7141709101e-10
3.8600000000e+03     5.4902160927e-11    7.7038444154e-12    4.7198316511e-11
3.8650000000e+03     2.6908077216e-11    5.3163139106e-12    2.1591763305e-11
3.8700000000e+03     2.4564938622e-11    4.9607744327e-12    1.9604164190e-11
3.8750000000e+03     2.4029893549e-11    4.9183333813e-12    1.9111560167e-11
3.8800000000e+03     2.3722826898e-11    4.7886391103e-12    1.8934187788e-11
3.8850000000e+03     2.4216269820e-11    4.8917294684e-12    1.9324540351e-11
3.8900000000e+03     3.1406764385e-11    5.3520929116e-12    2.6054671474e-11
3.8950000000e+03     2.6238523010e-11    5.0573130830e-12    2.1181209927e-11
3.9000000000e+03     2.4188162553e-11    4.8370870250e-12    1.9351075528e-11
3.9050000000e+03     9.9805819199e-11    4.9047676403e-12    9.4901051559e-11
3.9100000000e+03     2.4426426153e-11    4.9746752061e-12    1.9451750947e-11
3.9150000000e+03     3.1485714748e-11    6.4045644727e-12    2.5081150276e-11
3.9200000000e+03     2.4930937749e-11    5.2941694649e-12    1.9636768284e-11
3.9250000000e+03     2.3116732463e-11    5.3494345425e-12    1.7767297921e-11
3.9300000000e+03     2.4901808477e-11    6.4830089273e-12    1.8418799549e-11
3.9350000000e+03     5.1919895777e-11    2.1431353071e-11    3.0488542706e-11
3.9400000000e+03     1.6622093516e-10    3.8844530828e-11    1.2737640433e-10
3.9450000000e+03     4.8366365491e-11    1.9499803596e-11    2.8866561895e-11
3.9500000000e+03     2.3861467398e-11    6.2685871714e-12    1.7592880227e-11
3.9550000000e+03     2.2142779611e-11    5.2922682532e-12    1.6850511358e-11
3.9600000000e+03     2.1955264038e-11    5.1366029149e-12    1.6818661123e-11
3.9650000000e+03     2.1991002537e-11    5.1786805803e-12    1.6812321956e-11
3.9700000000e+03     2.2599439786e-11    5.3355570664e-12    1.7263882719e-11
3.9750000000e+03     2.3352994993e-11    5.9702953842e-12    1.7382699609e-11
3.9800000000e+03     1.3266577883e-10    6.6478207521e-11    6.6187571309e-11
3.9850000000e+03     2.4661350059e-11    6.6453942928e-12    1.8015955766e-11
3.9900000000e+03     2.2481086421e-11    5.3047488802e-12    1.7176337541e-11
3.9950000000e+03     2.2294415133e-11    5.2719925468e-12    1.7022422586e-11
4.0000000000e+03     2.4036866601e-11    6.1705040016e-12    1.7866362599e-11
4.0050000000e+03     6.8689278194e-10    3.7234219604e-10    3.1455058590e-10
4.0100000000e+03     2.3724677849e-11    5.7724905080e-12    1.7952187341e-11
4.0150000000e+03     2.2605062017e-11    5.1350157957e-12    1.7470046221e-11
4.0200000000e+03     2.2751829617e-11    5.1081529483e-12    1.7643676669e-11
4.0250000000e+03     2.2681120939e-11    5.0390971039e-12    1.7642023835e-11
4.0300000000e+03     2.3335532521e-11    5.3183631703e-12    1.8017169351e-11
4.0350000000e+03     3.6904270478e-11    1.0941426548e-11    2.5962843930e-11
4.0400000000e+03     2.5022983776e-11    5.9910816145e-12    1.9031902162e-11
4.0450000000e+03     2.5959265402e-11    6.5938544815e-12    1.9365410920e-11
4.0500000000e+03     3.8703289011e-10    2.0490145451e-10    1.8213143560e-10
4.0550000000e+03     2.5812043681e-11    6.4876122465e-12    1.9324431435e-11
4.0600000000e+03     2.5416555356e-11    6.2151590211e-12    1.9201396335e-11
4.0650000000e+03     2.7179573603e-11    7.1267697748e-12    2.0052803829e-11
4.0700000000e+03     3.2988220462e-11    1.0214137802e-11    2.2774082660e-11
4.0750000000e+03     7.3990726010e-11    3.2719741375e-11    4.1270984634e-11
4.0800000000e+03     6.4015057345e-10    3.4473465526e-10    2.9541591819e-10
4.0850000000e+03     4.4498613085e-11    1.5826336271e-11    2.8672276814e-11
4.0900000000e+03     3.4904582609e-11    7.9961420906e-12    2.6908440519e-11
4.0950000000e+03     1.1863463553e-10    6.2962373221e-12    1.1233839821e-10
4.1000000000e+03     2.8749744817e-11    5.6168339377e-12    2.3132910879e-11
4.1050000000e+03     3.2158384639e-11    5.3391921411e-12    2.6819192498e-11
4.1100000000e+03     1.4850190872e-10    5.3433524745e-12    1.4315855625e-10
4.1150000000e+03     4.2841067299e-11    5.4812236098e-12    3.7359843689e-11
4.1200000000e+03     2.7595601765e-11    6.0511004838e-12    2.1544501281e-11
4.1250000000e+03     3.3480321543e-11    9.9630021489e-12    2.3517319394e-11
4.1300000000e+03     7.4432880511e-11    3.2633805442e-11    4.1799075069e-11
4.1350000000e+03     8.1112203560e-11    3.1757498137e-11    4.9354705424e-11
4.1400000000e+03     4.9224525192e-11    1.8309995145e-11    3.0914530046e-11
4.1450000000e+03     3.4359736862e-11    6.3803376098e-12    2.7979399252e-11
4.1500000000e+03     5.0923469602e-11    5.4888884151e-12    4.5434581186e-11
4.1550000000e+03     2.5691857224e-11    5.1701564891e-12    2.0521700735e-11
4.1600000000e+03     2.4614159057e-11    5.2034681752e-12    1.9410690882e-11
4.1650000000e+03     2.5047535872e-11    5.4912530000e-12    1.9556282872e-11
4.1700000000e+03     2.7089113902e-11    5.9405466312e-12    2.1148567271e-11
4.1750000000e+03     6.5715112341e-08    7.8024482128e-12    6.5707309893e-08
4.1800000000e+03     5.4927676896e-11    2.1322588845e-11    3.3605088051e-11
4.1850000000e+03     3.3353141981e-10    1.7570935354e-10    1.5782206627e-10
4.1900000000e+03     3.5108456407e-11    1.0905204698e-11    2.4203251709e-11
4.1950000000e+03     2.7726217681e-11    6.6733584753e-12    2.1052859206e-11
4.2000000000e+03     2.8060419866e-11    5.7433392216e-12    2.2317080644e-11
4.2050000000e+03     2.5768753349e-09    5.8681068316e-12    2.5710072281e-09
4.2100000000e+03     3.4409809752e-11    8.9946132551e-12    2.5415196497e-11
4.2150000000e+03     9.6253382268e-11    4.4211867705e-11    5.2041514563e-11
4.2200000000e+03     2.6820695626e-11    6.1683825152e-12    2.0652313111e-11
4.2250000000e+03     2.4724126676e-11    5.0221587527e-12    1.9701967923e-11
4.2300000000e+03     2.4499868764e-11    4.8165073309e-12    1.9683361433e-11
4.2350000000e+03     2.4364346331e-11    4.6943452211e-12    1.9670001109e-11
4.2400000000e+03     2.4305767375e-11    4.6904672850e-12    1.9615300090e-11
4.2450000000e+03     2.4341750561e-11    4.6491517453e-12    1.9692598815e-11
4.2500000000e+03     2.4645697306e-11    4.7485345555e-12    1.9897162750e-11
4.2550000000e+03     2.4712050240e-11    4.7239083508e-12    1.9988141890e-11
4.2600000000e+03     2.4927885693e-11    4.7035991690e-12    2.0224286524e-11
4.2650000000e+03     2.5915865432e-11    4.7675339724e-12    2.1148331460e-11
4.2700000000e+03     3.7199546963e-11    4.8957824955e-12    3.2303764467e-11
4.2750000000e+03     3.5235917109e-11    5.7308427962e-12    2.9505074313e-11
4.2800000000e+03     1.5335537690e-09    5.1968299363e-10    1.0138707754e-09
4.2850000000e+03     2.7241701044e-11    5.5899519833e-12    2.1651749060e-11
4.2900000000e+03     2.5349455952e-11    5.0471891359e-12    2.0302266816e-11
4.2950000000e+03     2.4946545247e-11    5.0245755294e-12    1.9921969718e-11
4.3000000000e+03     2.5085305764e-11    5.1480767199e-12    1.9937229044e-11
4.3050000000e+03     2.6334244667e-11    5.8401616678e-12    2.0494082999e-11
4.3100000000e+03     3.8036091147e-11    1.2488304224e-11    2.5547786923e-11
4.3150000000e+03     5.7157717952e-11    2.3064282046e-11    3.4093435906e-11
4.3200000000e+03     2.6446918256e-11    6.1547735150e-12    2.0292144741e-11
4.3250000000e+03     2.4690197465e-11    5.2735444413e-12    1.9416653024e-11
4.3300000000e+03     2.4726190458e-11    5.2426022788e-12    1.9483588179e-11
4.3350000000e+03     2.5139500394e-11    5.3494358387e-12    1.9790064555e-11
4.3400000000e+03     3.0335692177e-11    6.8457624385e-12    2.3489929738e-11
4.3450000000e+03     5.8638059985e-11    1.1210537413e-11    4.7427522572e-11
4.3500000000e+03     3.2917947748e-11    7.3874239049e-12    2.5530523843e-11
4.3550000000e+03     4.6750209622e-10    2.4921876827e-10    2.1828332795e-10
4.3600000000e+03     2.9022264253e-11    7.8827801770e-12    2.1139484076e-11
4.3650000000e+03     2.4889683174e-11    5.7036638069e-12    1.9186019367e-11
4.3700000000e+03     2.4342957687e-11    5.4499120628e-12    1.8893045625e-11
4.3750000000e+03     2.5083847608e-11    5.9473227564e-12    1.9136524852e-11
4.3800000000e+03     3.4565393760e-11    1.1058662748e-11    2.3506731012e-11
4.3850000000e+03     4.5439811091e-11    1.7111876645e-11    2.8327934446e-11
4.3900000000e+03     2.5540904288e-11    6.1115648541e-12    1.9429339434e-11
4.3950000000e+03     2.4920560656e-11    5.8057881759e-12    1.9114772480e-11
4.4000000000e+03     2.7370734757e-11    7.1003053479e-12    2.0270429409e-11
4.4050000000e+03     1.1240197479e-07    6.1997680963e-08    5.0404293824e-08
4.4100000000e+03     2.7266510070e-11    6.9568879128e-12    2.0309622157e-11
4.4150000000e+03     2.5071492839e-11    5.5026191161e-12    1.9568873723e-11
4.4200000000e+03     2.7166852711e-11    5.5627611011e-12    2.1604091610e-11
4.4250000000e+03     1.0781828844e-10    9.6442190551e-12    9.8174069381e-11
4.4300000000e+03     3.2040792056e-11    8.8024538426e-12    2.3238338214e-11
4.4350000000e+03     8.7807411484e-11    3.9984618944e-11    4.7822792540e-11
4.4400000000e+03     2.6945061348e-11    6.4594664756e-12    2.0485594872e-11
4.4450000000e+03     2.5769615094e-11    5.6905918432e-12    2.0079023251e-11
4.4500000000e+03     2.6724963647e-11    5.8217414650e-12    2.0903222182e-11
4.4550000000e+03     3.3472705284e-11    6.5436435334e-12    2.6929061751e-11
4.4600000000e+03     4.4976561536e-11    1.0138112099e-11    3.4838449437e-11
4.4650000000e+03     3.2164699258e-10    1.6396413582e-10    1.5768285676e-10
4.4700000000e+03     4.7866681398e-11    1.7191641211e-11    3.0675040187e-11
4.4750000000e+03     3.2575105582e-11    7.4029863598e-12    2.5172119222e-11
4.4800000000e+03     4.5317052284e-11    6.1343393344e-12    3.9182712950e-11
4.4850000000e+03     3.4474675266e-11    6.0840786008e-12    2.8390596665e-11
4.4900000000e+03     3.1949217736e-11    7.1607520161e-12    2.4788465720e-11
4.4950000000e+03     7.0012284948e-11    2.7872337121e-11    4.2139947827e-11
4.5000000000e+03     4.9732831493e-11    1.5330354777e-11    3.4402476716e-11
4.5050000000e+03     2.7078009419e-11    6.3238178006e-12    2.0754191619e-11
4.5100000000e+03     2.5196933589e-11    5.4517491595e-12    1.9745184429e-11
4.5150000000e+03     2.5203010304e-11    5.2248887359e-12    1.9978121568e-11
4.5200000000e+03     4.2701267821e-11    5.2377034984e-12    3.7463564322e-11
4.5250000000e+03     2.6522894575e-11    5.3564274138e-12    2.1166467162e-11
4.5300000000e+03     2.6933258496e-11    6.0901024506e-12    2.0843156045e-11
4.5350000000e+03     2.2435874964e-10    1.1163462100e-10    1.1272412864e-10
4.5400000000e+03     3.0776885189e-11    6.5622165714e-12    2.4214668617e-11
4.5450000000e+03     2.4634310984e-11    5.2388886082e-12    1.9395422376e-11
4.5500000000e+03     2.4141985374e-11    5.0790583747e-12    1.9062926999e-11
4.5550000000e+03     2.4549998684e-11    5.0782668358e-12    1.9471731848e-11
4.5600000000e+03     2.8954511144e-11    5.1894682883e-12    2.3765042856e-11
4.5650000000e+03     1.1716163845e-10    1.0228009030e-11    1.0693362942e-10
4.5700000000e+03     4.0362424880e-11    1.3442731759e-11    2.6919693121e-11
4.5750000000e+03     2.7818118463e-11    7.0403809063e-12    2.0777737556e-11
4.5800000000e+03     2.4427388068e-11    5.2760361688e-12    1.9151351899e-11
4.5850000000e+03     2.4040877235e-11    5.0763643202e-12    1.8964512915e-11
4.5900000000e+03     2.4032208598e-11    4.9863692323e-12    1.9045839366e-11
4.5950000000e+03     2.4255003891e-11    4.9894524831e-12    1.9265551407e-11
4.6000000000e+03     2.4815141854e-11    5.0239421171e-12    1.9791199737e-11
4.6050000000e+03     5.1371311986e-11    6.3006021842e-12    4.5070709801e-11
4.6100000000e+03     2.5987550859e-11    5.2409113547e-12    2.0746639504e-11
4.6150000000e+03     2.7201610763e-11    6.3043672412e-12    2.0897243522e-11
4.6200000000e+03     3.7311347370e-11    1.1971296729e-11    2.5340050642e-11
4.6250000000e+03     2.5580941916e-11    5.3067063752e-12    2.0274235540e-11
4.6300000000e+03     2.7979847524e-11    5.4731246927e-12    2.2506722831e-11
4.6350000000e+03     2.6304203369e-11    5.1115544298e-12    2.1192648939e-11
4.6400000000e+03     2.7059375006e-11    5.0074396581e-12    2.2051935348e-11
4.6450000000e+03     1.4546967457e-09    7.2862687905e-12    1.4474104769e-09
4.6500000000e+03     2.6633649483e-11    4.9899037813e-12    2.1643745702e-11
4.6550000000e+03     2.5460549281e-11    4.8725049678e-12    2.0588044313e-11
4.6600000000e+03     2.5409855831e-11    4.9049682585e-12    2.0504887573e-11
4.6650000000e+03     2.5376248065e-11    4.8857446116e-12    2.0490503453e-11
4.6700000000e+03     2.5672655170e-11    4.8564166226e-12    2.0816238547e-11
4.6750000000e+03     4.4478830641e-11    5.8684273290e-12    3.8610403312e-11
4.6800000000e+03     2.6017244360e-11    4.8850299367e-12    2.1132214424e-11
4.6850000000e+03     2.5681280269e-11    4.9449765041e-12    2.0736303765e-11
4.6900000000e+03     2.5421157664e-11    4.9170201697e-12    2.0504137494e-11
4.6950000000e+03     2.5584585246e-11    4.9740988841e-12    2.0610486361e-11
4.7000000000e+03     2.6043423574e-11    5.0663310441e-12    2.0977092530e-11
4.7050000000e+03     1.0011138736e-10    1.6960101303e-11    8.3151286058e-11
4.7100000000e+03     2.7871963923e-11    6.2254993013e-12    2.1646464622e-11
4.7150000000e+03     4.2206233306e-11    1.4348588209e-11    2.7857645097e-11
4.7200000000e+03     7.5063251596e-11    3.2516053652e-11    4.2547197944e-11
4.7250000000e+03     2.8210179567e-11    6.6848713029e-12    2.1525308264e-11
4.7300000000e+03     2.5560111600e-11    5.2777110429e-12    2.0282400557e-11
4.7350000000e+03     2.5006565039e-11    4.9270129979e-12    2.0079552041e-11
4.7400000000e+03     9.5507378059e-11    1.7455328794e-11    7.8052049265e-11
4.7450000000e+03     2.4580563880e-11    4.7975694608e-12    1.9782994419e-11
4.7500000000e+03     2.4488749481e-11    4.7602394915e-12    1.9728509990e-11
4.7550000000e+03     2.4274814862e-11    4.6681550340e-12    1.9606659828e-11
4.7600000000e+03     2.4340226076e-11    4.7325430584e-12    1.9607683017e-11
4.7650000000e+03     2.4410554362e-11    4.7829024584e-12    1.9627651903e-11
4.7700000000e+03     2.4740181751e-11    4.9111438316e-12    1.9829037919e-11
4.7750000000e+03     2.6005947995e-11    5.3906768749e-12    2.0615271120e-11
4.7800000000e+03     3.4886629414e-11    8.6346265841e-12    2.6252002830e-11
4.7850000000e+03     1.5733653641e-10    5.2103196127e-11    1.0523334029e-10
4.7900000000e+03     2.7953472668e-11    6.1767977728e-12    2.1776674895e-11
4.7950000000e+03     2.5193759026e-11    5.1656927785e-12    2.0028066248e-11
4.8000000000e+03     2.5418447632e-11    5.0583400415e-12    2.0360107590e-11
4.8050000000e+03     3.9532380380e-11    5.8024389643e-12    3.3729941416e-11
4.8100000000e+03     1.4300084170e-10    4.6871868349e-11    9.6128973351e-11
4.8150000000e+03     3.5080341912e-11    6.9326763963e-12    2.8147665515e-11
4.8200000000e+03     2.5314911024e-11    5.0634617251e-12    2.0251449299e-11
4.8250000000e+03     2.4135780669e-11    4.8293757847e-12    1.9306404884e-11
4.8300000000e+03     2.6335780983e-11    4.6832102614e-12    2.1652570722e-11
4.8350000000e+03     2.4398041794e-11    4.6486056925e-12    1.9749436101e-11
4.8400000000e+03     2.1757201495e-10    7.5153403979e-11    1.4241861097e-10
4.8450000000e+03     2.3346010932e-11    4.6427153342e-12    1.8703295598e-11
4.8500000000e+03     2.3383982599e-11    4.6251779459e-12    1.8758804653e-11
4.8550000000e+03     2.5616182117e-11    4.6039157850e-12    2.1012266332e-11
4.8600000000e+03     2.4119566110e-11    4.6392501499e-12    1.9480315960e-11
4.8650000000e+03     2.3460948557e-11    4.6127878419e-12    1.8848160715e-11
4.8700000000e+03     2.3370715139e-11    4.6297341547e-12    1.8740980985e-11
4.8750000000e+03     2.3748613658e-11    4.7310381549e-12    1.9017575503e-11
4.8800000000e+03     2.5093285740e-11    5.1442976437e-12    1.9948988096e-11
4.8850000000e+03     2.4250643366e-11    4.7858674686e-12    1.9464775897e-11
4.8900000000e+03     2.4122031163e-11    4.6810614528e-12    1.9440969710e-11
4.8950000000e+03     2.4470681006e-11    4.7236783804e-12    1.9747002626e-11
4.9000000000e+03     2.4864081179e-11    4.7395882772e-12    2.0124492901e-11
4.9050000000e+03     2.4957155612e-11    4.6968701454e-12    2.0260285467e-11
4.9100000000e+03     3.7271260657e-11    4.7339978142e-12    3.2537262843e-11
4.9150000000e+03     2.6583333002e-11    4.7659155054e-12    2.1817417497e-11
4.9200000000e+03     2.7404637665e-11    4.7912599816e-12    2.2613377684e-11
4.9250000000e+03     2.5649151244e-11    4.7453900628e-12    2.0903761181e-11
4.9300000000e+03     2.5672587522e-11    4.7716196471e-12    2.0900967875e-11
4.9350000000e+03     2.6098198614e-11    4.8746053317e-12    2.1223593283e-11
4.9400000000e+03     2.7266879616e-11    5.2720253653e-12    2.1994854251e-11
4.9450000000e+03     3.3274766685e-11    7.6204452248e-12    2.5654321460e-11
4.9500000000e+03     2.6923243446e-11    4.9421683453e-12    2.1981075101e-11
4.9550000000e+03     2.6590366975e-11    4.7869966401e-12    2.1803370335e-11
4.9600000000e+03     2.6601173290e-11    4.8369897044e-12    2.1764183585e-11
4.9650000000e+03     2.6564480095e-11    4.7950444553e-12    2.1769435640e-11
4.9700000000e+03     2.6713950276e-11    4.8449277737e-12    2.1869022502e-11
4.9750000000e+03     2.6615924636e-11    4.8226852092e-12    2.1793239427e-11
4.9800000000e+03     2.6536695492e-11    4.7787429552e-12    2.1757952537e-11
4.9850000000e+03     2.6672152160e-11    4.8390698490e-12    2.1833082311e-11
4.9900000000e+03     3.2091893625e-11    4.8682579994e-12    2.7223635626e-11
4.9950000000e+03     2.6655215514e-11    4.8382323104e-12    2.1816983203e-11
5.0000000000e+03     2.6205507384e-11    4.8495894793e-12    2.1355917904e-11
