#BB acoustic spectrum: f [Hz]        Spp [Pa^2/Hz]      Spp_u [Pa^2/Hz]     Spp_l [Pa^2/Hz]
8.5875000000e+03     1.5540948334e-06    2.7260721582e-07    1.2814876176e-06
8.6000000000e+03     1.5594938424e-06    2.7490169199e-07    1.2845921504e-06
8.6125000000e+03     1.5659378138e-06    2.7731439891e-07    1.2886234149e-06
8.6250000000e+03     1.5733626491e-06    2.7982096309e-07    1.2935416860e-06
8.6375000000e+03     1.5816872406e-06    2.8239684563e-07    1.2992903950e-06
8.6500000000e+03     1.5908220214e-06    2.8501771481e-07    1.3058043066e-06
8.6625000000e+03     1.6006753132e-06    2.8766005094e-07    1.3130152623e-06
8.6750000000e+03     1.6111563924e-06    2.9030179445e-07    1.3208545980e-06
8.6875000000e+03     1.6221758007e-06    2.9292272670e-07    1.3292530740e-06
8.7000000000e+03     1.6336439769e-06    2.9550430312e-07    1.3381396738e-06
8.7125000000e+03     1.6454683627e-06    2.9802885001e-07    1.3474395127e-06
8.7250000000e+03     1.6575480338e-06    3.0047831783e-07    1.3570697160e-06
8.7375000000e+03     1.6697653604e-06    3.0283302544e-07    1.3669323350e-06
8.7500000000e+03     1.6819764222e-06    3.0507091046e-07    1.3769055117e-06
8.7625000000e+03     1.6940040679e-06    3.0716766428e-07    1.3868364036e-06
8.7750000000e+03     1.7056373122e-06    3.0909782015e-07    1.3965394921e-06
8.7875000000e+03     1.7166377941e-06    3.1083650612e-07    1.4058012880e-06
8.8000000000e+03     1.7267504616e-06    3.1236132664e-07    1.4143891350e-06
8.8125000000e+03     1.7357144750e-06    3.1365381045e-07    1.4220606646e-06
8.8250000000e+03     1.7432724935e-06    3.1470007117e-07    1.4285724224e-06
8.8375000000e+03     1.7491798995e-06    3.1549067895e-07    1.4336892205e-06
8.8500000000e+03     1.7532167719e-06    3.1602007626e-07    1.4371966957e-06
8.8625000000e+03     1.7552031403e-06    3.1628603530e-07    1.4389171050e-06
8.8750000000e+03     1.7550142680e-06    3.1628957217e-07    1.4387246958e-06
8.8875000000e+03     1.7525911459e-06    3.1603544531e-07    1.4365557005e-06
8.9000000000e+03     1.7479438970e-06    3.1553300890e-07    1.4324108881e-06
8.9125000000e+03     1.7411505096e-06    3.1479693941e-07    1.4263535702e-06
8.9250000000e+03     1.7323560527e-06    3.1384732919e-07    1.4185087235e-06
8.9375000000e+03     1.7217756042e-06    3.1270886204e-07    1.4090667421e-06
8.9500000000e+03     1.7096988976e-06    3.1140915108e-07    1.3982897465e-06
8.9625000000e+03     1.6964905473e-06    3.0997665873e-07    1.3865138886e-06
8.9750000000e+03     1.6825802731e-06    3.0843877261e-07    1.3741415005e-06
8.9875000000e+03     1.6684424994e-06    3.0682051068e-07    1.3616219887e-06
9.0000000000e+03     1.6545700696e-06    3.0514402595e-07    1.3494260437e-06
9.0125000000e+03     1.6414483971e-06    3.0342872680e-07    1.3380196703e-06
9.0250000000e+03     1.6295333314e-06    3.0169159491e-07    1.3278417365e-06
9.0375000000e+03     1.6192314407e-06    2.9994727972e-07    1.3192841609e-06
9.0500000000e+03     1.6108794841e-06    2.9820776902e-07    1.3126717150e-06
9.0625000000e+03     1.6047222278e-06    2.9648176021e-07    1.3082404676e-06
9.0750000000e+03     1.6008922470e-06    2.9477411668e-07    1.3061181303e-06
9.0875000000e+03     1.5993979450e-06    2.9308585120e-07    1.3063120938e-06
9.1000000000e+03     1.6001243467e-06    2.9141490165e-07    1.3087094451e-06
9.1125000000e+03     1.6028464652e-06    2.8975763792e-07    1.3130888273e-06
9.1250000000e+03     1.6072508049e-06    2.8811072323e-07    1.3191400817e-06
9.1375000000e+03     1.6129597830e-06    2.8647280111e-07    1.3264869819e-06
9.1500000000e+03     1.6195564519e-06    2.8484556353e-07    1.3347108884e-06
9.1625000000e+03     1.6266101032e-06    2.8323402955e-07    1.3433760736e-06
9.1750000000e+03     1.6337041225e-06    2.8164619235e-07    1.3520579302e-06
9.1875000000e+03     1.6404652142e-06    2.8009241522e-07    1.3603727990e-06
9.2000000000e+03     1.6465899515e-06    2.7858497407e-07    1.3680049774e-06
9.2125000000e+03     1.6518634409e-06    2.7713795917e-07    1.3747254817e-06
9.2250000000e+03     1.6561668301e-06    2.7576746817e-07    1.3803993619e-06
9.2375000000e+03     1.6594738988e-06    2.7449179446e-07    1.3849821043e-06
9.2500000000e+03     1.6618394218e-06    2.7333125867e-07    1.3885081631e-06
9.2625000000e+03     1.6633820609e-06    2.7230747098e-07    1.3910745899e-06
9.2750000000e+03     1.6642632732e-06    2.7144207246e-07    1.3928212008e-06
9.2875000000e+03     1.6646632127e-06    2.7075524927e-07    1.3939079635e-06
9.3000000000e+03     1.6647557875e-06    2.7026441970e-07    1.3944913678e-06
9.3125000000e+03     1.6646867489e-06    2.6998341357e-07    1.3947033353e-06
9.3250000000e+03     1.6645589118e-06    2.6992224740e-07    1.3946366644e-06
9.3375000000e+03     1.6644265986e-06    2.7008736498e-07    1.3943392337e-06
9.3500000000e+03     1.6642985621e-06    2.7048208137e-07    1.3938164807e-06
9.3625000000e+03     1.6641471063e-06    2.7110699447e-07    1.3930401119e-06
9.3750000000e+03     1.6639216354e-06    2.7196027572e-07    1.3919613597e-06
9.3875000000e+03     1.6635659206e-06    2.7303791765e-07    1.3905280029e-06
9.4000000000e+03     1.6630378492e-06    2.7433409197e-07    1.3887037572e-06
9.4125000000e+03     1.6623278676e-06    2.7584170917e-07    1.3864861585e-06
9.4250000000e+03     1.6614699321e-06    2.7755310940e-07    1.3839168227e-06
9.4375000000e+03     1.6605395535e-06    2.7946066729e-07    1.3810788862e-06
9.4500000000e+03     1.6596385152e-06    2.8155712729e-07    1.3780813880e-06
9.4625000000e+03     1.6588735943e-06    2.8383637695e-07    1.3750372174e-06
9.4750000000e+03     1.6584059559e-06    2.8633374276e-07    1.3720722132e-06
9.4875000000e+03     1.6584744525e-06    2.8914541930e-07    1.3693290332e-06
9.5000000000e+03     1.6581949601e-06    2.9173132295e-07    1.3664636372e-06
9.5125000000e+03     1.6583723402e-06    2.9454349997e-07    1.3638288402e-06
9.5250000000e+03     1.6595217292e-06    2.9787239581e-07    1.3616493334e-06
9.5375000000e+03     1.6598073653e-06    3.0064549326e-07    1.3591618721e-06
9.5500000000e+03     1.6604491209e-06    3.0356361199e-07    1.3568855089e-06
9.5625000000e+03     1.6613727695e-06    3.0656142666e-07    1.3548113429e-06
9.5750000000e+03     1.6624543172e-06    3.0952528884e-07    1.3529290284e-06
9.5875000000e+03     1.6670566395e-06    3.1433490112e-07    1.3527217384e-06
9.6000000000e+03     1.6654664881e-06    3.1525417977e-07    1.3502123083e-06
9.6125000000e+03     1.6667824734e-06    3.1744736522e-07    1.3493351081e-06
9.6250000000e+03     1.6688952389e-06    3.1956017231e-07    1.3493350665e-06
9.6375000000e+03     1.6716355605e-06    3.2137835185e-07    1.3502572086e-06
9.6500000000e+03     1.6751116287e-06    3.2286901659e-07    1.3522426121e-06
9.6625000000e+03     1.6805801611e-06    3.2469232677e-07    1.3558878343e-06
9.6750000000e+03     1.6847310673e-06    3.2488713415e-07    1.3598439331e-06
9.6875000000e+03     1.6913554154e-06    3.2564927494e-07    1.3657061405e-06
9.7000000000e+03     1.6968953791e-06    3.2492925133e-07    1.3719661278e-06
9.7125000000e+03     1.7037269696e-06    3.2415331310e-07    1.3795736565e-06
9.7250000000e+03     1.7114963630e-06    3.2317477316e-07    1.3883215899e-06
9.7375000000e+03     1.7199016041e-06    3.2189051666e-07    1.3980110875e-06
9.7500000000e+03     1.7290159977e-06    3.2041512581e-07    1.4086008719e-06
9.7625000000e+03     1.7510781710e-06    3.2588957404e-07    1.4251885970e-06
9.7750000000e+03     1.7483226819e-06    3.1655899466e-07    1.4317636873e-06
9.7875000000e+03     1.7584253670e-06    3.1426594126e-07    1.4441594257e-06
9.8000000000e+03     1.7691388694e-06    3.1201630507e-07    1.4571225643e-06
9.8125000000e+03     1.7818896867e-06    3.1071857216e-07    1.4711711145e-06
9.8250000000e+03     1.7929089415e-06    3.0836430957e-07    1.4845446319e-06
9.8375000000e+03     1.8023068936e-06    3.0511199068e-07    1.4971949029e-06
9.8500000000e+03     1.8130927705e-06    3.0286054501e-07    1.5102322255e-06
9.8625000000e+03     1.8232875806e-06    3.0067622213e-07    1.5226113585e-06
9.8750000000e+03     1.8337892024e-06    2.9927567371e-07    1.5345135287e-06
9.8875000000e+03     1.8405373568e-06    2.9652886809e-07    1.5440084887e-06
9.9000000000e+03     1.8470000825e-06    2.9469883937e-07    1.5523012431e-06
9.9125000000e+03     1.8513602754e-06    2.9299359013e-07    1.5583666852e-06
9.9250000000e+03     1.8535212086e-06    2.9157809017e-07    1.5619431184e-06
9.9375000000e+03     1.8530938314e-06    2.9042559535e-07    1.5626682360e-06
9.9500000000e+03     1.8497993609e-06    2.8952019870e-07    1.5602791622e-06
9.9625000000e+03     1.8435387748e-06    2.8889337112e-07    1.5546454037e-06
9.9750000000e+03     1.8379975486e-06    2.9066068337e-07    1.5473368652e-06
9.9875000000e+03     1.8233219036e-06    2.8913018113e-07    1.5341917225e-06
1.0000000000e+04     1.8098911602e-06    2.8974676018e-07    1.5201444000e-06
1.0012500000e+04     1.8185158613e-06    3.0503287557e-07    1.5134829857e-06
1.0025000000e+04     1.7719775427e-06    2.9028410741e-07    1.4816934353e-06
1.0037500000e+04     1.7519472590e-06    2.9139999667e-07    1.4605472623e-06
1.0050000000e+04     1.7408781166e-06    2.9593599742e-07    1.4449421191e-06
1.0062500000e+04     1.7095469363e-06    2.9430005237e-07    1.4152468840e-06
1.0075000000e+04     1.6881289391e-06    2.9587402661e-07    1.3922549125e-06
1.0087500000e+04     1.6677281721e-06    2.9787615513e-07    1.3698520169e-06
1.0100000000e+04     1.6483608864e-06    2.9997157749e-07    1.3483893089e-06
1.0112500000e+04     1.6743897709e-06    3.1585504343e-07    1.3585347275e-06
1.0125000000e+04     1.6485856374e-06    3.2394033950e-07    1.3246452979e-06
1.0137500000e+04     1.5980810520e-06    3.0497749314e-07    1.2931035589e-06
1.0150000000e+04     1.5858443485e-06    3.0644280727e-07    1.2794015413e-06
1.0162500000e+04     1.6015439408e-06    3.2212070867e-07    1.2794232322e-06
1.0175000000e+04     1.5694496661e-06    3.0813285689e-07    1.2613168092e-06
1.0187500000e+04     1.5716053732e-06    3.1018788150e-07    1.2614174917e-06
1.0200000000e+04     1.5675437632e-06    3.0817648249e-07    1.2593672807e-06
1.0212500000e+04     1.5723272403e-06    3.0720692711e-07    1.2651203132e-06
1.0225000000e+04     1.5815873340e-06    3.0601785671e-07    1.2755694773e-06
1.0237500000e+04     1.5955992145e-06    3.0462627942e-07    1.2909729351e-06
1.0250000000e+04     1.6144026046e-06    3.0310333624e-07    1.3112992684e-06
1.0262500000e+04     1.6467122268e-06    3.0375888221e-07    1.3429533446e-06
1.0275000000e+04     5.3911720274e-06    1.7040439708e-06    3.6871280566e-06
1.0287500000e+04     1.7076471531e-06    3.0191037721e-07    1.4057367759e-06
1.0300000000e+04     1.7238913954e-06    2.9471230267e-07    1.4291790928e-06
1.0312500000e+04     1.7871320491e-06    3.1018519193e-07    1.4769468572e-06
1.0325000000e+04     1.7876010769e-06    2.8977075610e-07    1.4978303208e-06
1.0337500000e+04     1.8331942607e-06    2.8741155558e-07    1.5457827051e-06
1.0350000000e+04     1.8585586454e-06    2.8607328131e-07    1.5724853641e-06
1.0362500000e+04     1.9503623958e-06    3.2006731258e-07    1.6302950832e-06
1.0375000000e+04     2.1453285975e-06    2.8273838235e-07    1.8625902152e-06
1.0387500000e+04     2.0392539519e-06    3.3406814501e-07    1.7051858069e-06
1.0400000000e+04     1.9357437229e-06    2.7785128722e-07    1.6578924357e-06
1.0412500000e+04     1.9899904853e-06    3.0115266042e-07    1.6888378248e-06
1.0425000000e+04     1.9662371780e-06    2.7623319925e-07    1.6900039788e-06
1.0437500000e+04     1.9556364355e-06    2.7409984895e-07    1.6815365865e-06
1.0450000000e+04     1.9536267235e-06    2.7411776975e-07    1.6795089537e-06
1.0462500000e+04     2.0475594090e-06    3.3000236687e-07    1.7175570421e-06
1.0475000000e+04     1.9542566949e-06    2.7834392036e-07    1.6759127745e-06
1.0487500000e+04     1.9226203641e-06    2.7639745905e-07    1.6462229050e-06
1.0500000000e+04     1.9295039476e-06    2.8178360864e-07    1.6477203390e-06
1.0512500000e+04     1.8861308532e-06    2.8006718129e-07    1.6060636719e-06
1.0525000000e+04     1.9062907912e-06    3.0050272689e-07    1.6057880643e-06
1.0537500000e+04     1.8373330362e-06    2.8551643714e-07    1.5518165990e-06
1.0550000000e+04     1.8273490097e-06    2.9588819142e-07    1.5314608183e-06
1.0562500000e+04     1.7843812382e-06    2.9092391360e-07    1.4934573246e-06
1.0575000000e+04     1.7683521586e-06    2.9777484173e-07    1.4705773169e-06
1.0587500000e+04     1.7477867034e-06    3.0411875937e-07    1.4436679440e-06
1.0600000000e+04     1.7180122214e-06    3.0313096282e-07    1.4148812586e-06
1.0612500000e+04     1.6931296953e-06    3.0666197816e-07    1.3864677172e-06
1.0625000000e+04     1.6905018658e-06    3.1197129164e-07    1.3785305742e-06
1.0637500000e+04     1.6762420532e-06    3.1572325834e-07    1.3605187949e-06
1.0650000000e+04     1.6653956168e-06    3.1965627395e-07    1.3457393428e-06
1.0662500000e+04     1.6637065046e-06    3.2421685553e-07    1.3394896490e-06
1.0675000000e+04     1.6657285229e-06    3.2880149622e-07    1.3369270267e-06
1.0687500000e+04     1.6763051047e-06    3.3297268002e-07    1.3433324247e-06
1.0700000000e+04     1.6840893828e-06    3.3691606501e-07    1.3471733178e-06
1.0712500000e+04     1.6996758534e-06    3.4054575999e-07    1.3591300934e-06
1.0725000000e+04     1.9531322963e-05    3.4367553830e-07    1.9187647425e-05
1.0737500000e+04     1.7362865813e-06    3.4653831811e-07    1.3897482632e-06
1.0750000000e+04     1.7543903621e-06    3.4882727028e-07    1.4055630918e-06
1.0762500000e+04     1.7741244523e-06    3.5101797047e-07    1.4231064819e-06
1.0775000000e+04     2.5259536046e-06    3.5236675145e-07    2.1735868531e-06
1.0787500000e+04     1.8113975298e-06    3.5311703946e-07    1.4582804904e-06
1.0800000000e+04     1.8284146772e-06    3.5316507463e-07    1.4752496026e-06
1.0812500000e+04     1.8433785624e-06    3.5252065395e-07    1.4908579085e-06
1.0825000000e+04     1.8567079098e-06    3.5110531425e-07    1.5056025955e-06
1.0837500000e+04     1.8680803740e-06    3.4905589764e-07    1.5190244763e-06
1.0850000000e+04     1.8775047345e-06    3.4632514747e-07    1.5311795870e-06
1.0862500000e+04     1.8858705800e-06    3.4300393756e-07    1.5428666424e-06
1.0875000000e+04     1.8921725519e-06    3.3894073630e-07    1.5532318156e-06
1.0887500000e+04     1.8958834770e-06    3.3431066110e-07    1.5615728159e-06
1.0900000000e+04     1.8985827193e-06    3.2923420260e-07    1.5693485166e-06
1.0912500000e+04     1.8998510441e-06    3.2367248932e-07    1.5761785548e-06
1.0925000000e+04     1.9000175453e-06    3.1805650299e-07    1.5819610423e-06
1.0937500000e+04     1.8986815780e-06    3.1210219529e-07    1.5865793827e-06
1.0950000000e+04     1.8957341873e-06    3.0599547265e-07    1.5897387146e-06
1.0962500000e+04     1.8914167778e-06    2.9987566813e-07    1.5915411096e-06
1.0975000000e+04     1.8857984922e-06    2.9390602698e-07    1.5918924652e-06
1.0987500000e+04     1.8786264871e-06    2.8810710078e-07    1.5905193863e-06
1.1000000000e+04     1.8695133726e-06    2.8237432395e-07    1.5871390487e-06
1.1012500000e+04     1.8594678704e-06    2.7695890328e-07    1.5825089672e-06
1.1025000000e+04     1.8477039633e-06    2.7162903554e-07    1.5760749278e-06
1.1037500000e+04     1.8345825041e-06    2.6656428076e-07    1.5680182233e-06
1.1050000000e+04     1.8204777531e-06    2.6182747097e-07    1.5586502821e-06
1.1062500000e+04     1.8058308697e-06    2.5743156733e-07    1.5483993023e-06
1.1075000000e+04     1.7906556646e-06    2.5346844781e-07    1.5371872168e-06
1.1087500000e+04     1.7755576734e-06    2.4986299182e-07    1.5256946816e-06
1.1100000000e+04     1.7607978808e-06    2.4682119626e-07    1.5139766845e-06
1.1112500000e+04     1.7465208249e-06    2.4426264932e-07    1.5022581756e-06
1.1125000000e+04     1.7330695393e-06    2.4216671123e-07    1.4909028281e-06
1.1137500000e+04     1.7208344776e-06    2.4069962734e-07    1.4801348503e-06
1.1150000000e+04     1.7100283682e-06    2.4000008937e-07    1.4700282789e-06
1.1162500000e+04     1.7008108724e-06    2.4007163670e-07    1.4607392357e-06
1.1175000000e+04     1.6933183022e-06    2.4080923714e-07    1.4525090651e-06
1.1187500000e+04     1.6876406074e-06    2.4222653337e-07    1.4454140740e-06
1.1200000000e+04     1.6838343198e-06    2.4429447982e-07    1.4395398399e-06
1.1212500000e+04     1.6818790423e-06    2.4698692310e-07    1.4348921192e-06
1.1225000000e+04     1.6816891147e-06    2.5021489587e-07    1.4314742189e-06
1.1237500000e+04     1.6832183897e-06    2.5394277295e-07    1.4292756167e-06
1.1250000000e+04     1.6862152053e-06    2.5803741217e-07    1.4281777932e-06
1.1262500000e+04     1.6906793264e-06    2.6244291604e-07    1.4282364104e-06
1.1275000000e+04     1.6964123743e-06    2.6706421876e-07    1.4293481555e-06
1.1287500000e+04     1.7033058381e-06    2.7182170794e-07    1.4314841302e-06
1.1300000000e+04     1.7111830516e-06    2.7661327393e-07    1.4345697776e-06
1.1312500000e+04     1.7198709997e-06    2.8138834013e-07    1.4384826596e-06
1.1325000000e+04     1.7291844998e-06    2.8605788820e-07    1.4431266116e-06
1.1337500000e+04     1.7389654058e-06    2.9057016794e-07    1.4483952379e-06
1.1350000000e+04     1.7490895093e-06    2.9488657192e-07    1.4542029374e-06
1.1362500000e+04     1.7594154021e-06    2.9893755259e-07    1.4604778495e-06
1.1375000000e+04     1.7698584680e-06    3.0269757768e-07    1.4671608903e-06
1.1387500000e+04     1.7803100585e-06    3.0615065975e-07    1.4741593988e-06
1.1400000000e+04     1.7905373245e-06    3.0922109198e-07    1.4813162325e-06
1.1412500000e+04     1.8003758937e-06    3.1190174129e-07    1.4884741524e-06
1.1425000000e+04     1.8095847030e-06    3.1413545907e-07    1.4954492439e-06
1.1437500000e+04     1.8179307623e-06    3.1587147793e-07    1.5020592844e-06
1.1450000000e+04     1.8251889228e-06    3.1705907432e-07    1.5081298485e-06
1.1462500000e+04     1.8311629744e-06    3.1765541929e-07    1.5135075551e-06
1.1475000000e+04     1.8356807018e-06    3.1761528950e-07    1.5180654123e-06
1.1487500000e+04     1.8386302863e-06    3.1690251315e-07    1.5217277731e-06
1.1500000000e+04     1.8399865575e-06    3.1549744460e-07    1.5244891129e-06
1.1512500000e+04     1.8398112678e-06    3.1339622770e-07    1.5264150401e-06
1.1525000000e+04     1.8382611782e-06    3.1062627660e-07    1.5276349016e-06
1.1537500000e+04     1.8355511165e-06    3.0723631624e-07    1.5283148002e-06
1.1550000000e+04     1.8319450356e-06    3.0330659628e-07    1.5286384394e-06
1.1562500000e+04     1.8277249954e-06    2.9894066854e-07    1.5287843269e-06
1.1575000000e+04     1.8231712347e-06    2.9426252938e-07    1.5289087053e-06
1.1587500000e+04     1.8185409696e-06    2.8941070173e-07    1.5291302679e-06
1.1600000000e+04     1.8140498493e-06    2.8453088157e-07    1.5295189677e-06
1.1612500000e+04     1.8098589476e-06    2.7976780973e-07    1.5300911379e-06
1.1625000000e+04     1.8060655081e-06    2.7525571205e-07    1.5308097960e-06
1.1637500000e+04     1.8026983528e-06    2.7110957774e-07    1.5315887751e-06
1.1650000000e+04     1.7997250757e-06    2.6742239887e-07    1.5323026769e-06
1.1662500000e+04     1.7970609088e-06    2.6426044550e-07    1.5328004633e-06
1.1675000000e+04     1.7945924978e-06    2.6166458612e-07    1.5329279117e-06
1.1687500000e+04     1.7922049285e-06    2.5965324324e-07    1.5325516853e-06
1.1700000000e+04     1.7897970446e-06    2.5822329272e-07    1.5315737519e-06
1.1712500000e+04     1.7872893626e-06    2.5735425976e-07    1.5299351028e-06
1.1725000000e+04     1.7846183491e-06    2.5700959872e-07    1.5276087504e-06
1.1737500000e+04     1.7817345194e-06    2.5713923985e-07    1.5245952795e-06
1.1750000000e+04     1.7786095847e-06    2.5768303540e-07    1.5209265493e-06
1.1762500000e+04     1.7752540309e-06    2.5857813470e-07    1.5166758962e-06
1.1775000000e+04     1.7717260635e-06    2.5976450901e-07    1.5119615545e-06
1.1787500000e+04     1.7681310092e-06    2.6119117519e-07    1.5069398340e-06
1.1800000000e+04     1.7646064361e-06    2.6281876753e-07    1.5017876686e-06
1.1812500000e+04     1.7613034308e-06    2.6462072048e-07    1.4966827103e-06
1.1825000000e+04     1.7583680923e-06    2.6658277011e-07    1.4917853222e-06
1.1837500000e+04     1.7559257766e-06    2.6870166855e-07    1.4872241080e-06
1.1850000000e+04     1.7540676849e-06    2.7098300628e-07    1.4830846786e-06
1.1862500000e+04     1.7528413569e-06    2.7343727513e-07    1.4794040818e-06
1.1875000000e+04     1.7522435151e-06    2.7607342487e-07    1.4761700902e-06
1.1887500000e+04     1.7522185504e-06    2.7889038664e-07    1.4733281637e-06
1.1900000000e+04     1.7526631172e-06    2.8186866307e-07    1.4707944542e-06
1.1912500000e+04     1.7534392464e-06    2.8496491532e-07    1.4684743310e-06
1.1925000000e+04     1.7543958859e-06    2.8811167925e-07    1.4662842066e-06
1.1937500000e+04     1.7553940610e-06    2.9122216478e-07    1.4641718962e-06
1.1950000000e+04     1.7563271816e-06    2.9419783386e-07    1.4621293478e-06
1.1962500000e+04     1.7571297045e-06    2.9693560587e-07    1.4601940986e-06
1.1975000000e+04     1.7577738719e-06    2.9933269790e-07    1.4584411740e-06
1.1987500000e+04     1.7582599791e-06    3.0128945160e-07    1.4569705275e-06
1.2000000000e+04     1.7586057756e-06    3.0271232485e-07    1.4558934508e-06
1.2012500000e+04     1.7588366862e-06    3.0351917836e-07    1.4553175079e-06
1.2025000000e+04     1.7589763477e-06    3.0364707969e-07    1.4553292680e-06
1.2037500000e+04     1.7590390706e-06    3.0306048639e-07    1.4559785842e-06
1.2050000000e+04     1.7590281935e-06    3.0175662513e-07    1.4572715683e-06
1.2062500000e+04     1.7589419735e-06    2.9976596487e-07    1.4591760086e-06
1.2075000000e+04     1.7587833330e-06    2.9714814084e-07    1.4616351921e-06
1.2087500000e+04     1.7585679943e-06    2.9398577240e-07    1.4645822219e-06
1.2100000000e+04     1.7583293053e-06    2.9037888868e-07    1.4679504166e-06
1.2112500000e+04     1.7581214192e-06    2.8644104703e-07    1.4716803722e-06
1.2125000000e+04     1.7580201288e-06    2.8229601313e-07    1.4757241157e-06
1.2137500000e+04     1.7581165816e-06    2.7807278001e-07    1.4800438016e-06
1.2150000000e+04     1.7585017406e-06    2.7389757939e-07    1.4846041612e-06
1.2162500000e+04     1.7592486856e-06    2.6988375059e-07    1.4893649350e-06
1.2175000000e+04     1.7604046336e-06    2.6612226059e-07    1.4942823730e-06
1.2187500000e+04     1.7619964842e-06    2.6267590681e-07    1.4993205774e-06
1.2200000000e+04     1.7640396637e-06    2.5957861470e-07    1.5044610490e-06
1.2212500000e+04     1.7665363529e-06    2.5683892157e-07    1.5096974314e-06
1.2225000000e+04     1.7694620607e-06    2.5444531393e-07    1.5150167468e-06
1.2237500000e+04     1.7727554278e-06    2.5237139497e-07    1.5203840328e-06
1.2250000000e+04     1.7763258204e-06    2.5058040257e-07    1.5257454178e-06
1.2262500000e+04     1.7800749580e-06    2.4902998761e-07    1.5310449704e-06
1.2275000000e+04     1.7839125595e-06    2.4767824638e-07    1.5362343131e-06
1.2287500000e+04     1.7877511003e-06    2.4649075888e-07    1.5412603415e-06
1.2300000000e+04     1.7914863727e-06    2.4544690084e-07    1.5460394719e-06
1.2312500000e+04     1.7949846239e-06    2.4454325047e-07    1.5504413734e-06
1.2325000000e+04     1.7980890077e-06    2.4379293867e-07    1.5542960690e-06
1.2337500000e+04     1.8006390550e-06    2.4322155857e-07    1.5574174964e-06
1.2350000000e+04     1.8024883870e-06    2.4286147195e-07    1.5596269151e-06
1.2362500000e+04     1.8035137830e-06    2.4274623414e-07    1.5607675489e-06
1.2375000000e+04     1.8036194185e-06    2.4290571461e-07    1.5607137039e-06
1.2387500000e+04     1.8027408638e-06    2.4336142382e-07    1.5593794400e-06
1.2400000000e+04     1.8008475780e-06    2.4412152265e-07    1.5567260554e-06
1.2412500000e+04     1.7979414161e-06    2.4517599668e-07    1.5527654194e-06
1.2425000000e+04     1.7940541345e-06    2.4649357527e-07    1.5475605593e-06
1.2437500000e+04     1.7892497402e-06    2.4802206356e-07    1.5412276766e-06
1.2450000000e+04     1.7836313732e-06    2.4969252004e-07    1.5339388532e-06
1.2462500000e+04     1.7773438824e-06    2.5142594631e-07    1.5259179361e-06
1.2475000000e+04     1.7705642520e-06    2.5314016686e-07    1.5174240851e-06
1.2487500000e+04     1.7634842256e-06    2.5475513503e-07    1.5087290905e-06
1.2500000000e+04     1.7563002128e-06    2.5619658087e-07    1.5001036319e-06
