# Azimuth angle [deg]	 r/R [-]	 Coefficient [-]
88	0.589286	0.001491935019
88	0.625	0.001281431206
88	0.660714	0.001237279679
88	0.696429	0.001092939393
88	0.732143	0.001072095041
88	0.767857	0.001100610009
88	0.803571	0
88	0.839286	0
88	0.875	0
88	0.910714	0
88	0.946429	0

90	0.267857	0.0006111848792
90	0.303571	0.0009624684076
90	0.339286	0.001269668257
90	0.375	0.001540967477
90	0.410714	0.001734963401
90	0.446429	0.001863695015
90	0.482143	0.001912229279
90	0.517857	0.001784419664
90	0.553571	0.001667082009
90	0.589286	0.001491935019
90	0.625	0.001281431206
90	0.660714	0.001237279679
90	0.696429	0.001092939393
90	0.732143	0.001072095041
90	0.767857	0.001100610009
90	0.803571	0
90	0.839286	0
90	0.875	0
90	0.910714	0
90	0.946429	0

92	0.267857	0.0006111848792
92	0.303571	0.0009624684076
92	0.339286	0.001269668257
92	0.375	0.001540967477
92	0.410714	0.001734963401
92	0.446429	0.001863695015
92	0.482143	0.001912229279
92	0.517857	0.001784419664
92	0.553571	0.001667082009
92	0.589286	0.001491935019
92	0.625	0.001281431206
92	0.660714	0.001237279679
92	0.696429	0.001092939393
92	0.732143	0.001072095041
92	0.767857	0.001100610009
92	0.803571	0
92	0.839286	0
92	0.875	0
92	0.910714	0
92	0.946429	0

94	0.267857	0.0006111848792
94	0.303571	0.0009624684076
94	0.339286	0.001269668257
94	0.375	0.001540967477
94	0.410714	0.001734963401
94	0.446429	0.001863695015
94	0.482143	0.001912229279
94	0.517857	0.001784419664
94	0.553571	0.001667082009
94	0.589286	0.001491935019
94	0.625	0.001281431206
94	0.660714	0.001237279679
94	0.696429	0.001092939393
94	0.732143	0.001072095041
94	0.767857	0.001100610009
94	0.803571	0
94	0.839286	0
94	0.875	0
94	0.910714	0
94	0.946429	0

96	0.267857	0.0006111848792
96	0.303571	0.0009624684076
96	0.339286	0.001269668257
96	0.375	0.001540967477
96	0.410714	0.001734963401
96	0.446429	0.001863695015
96	0.482143	0.001912229279
96	0.517857	0.001784419664
96	0.553571	0.001667082009
96	0.589286	0.001491935019
96	0.625	0.001281431206
96	0.660714	0.001237279679
96	0.696429	0.001092939393
96	0.732143	0.001072095041
96	0.767857	0.001100610009
96	0.803571	0
96	0.839286	0
96	0.875	0
96	0.910714	0
96	0.946429	0

98	0.267857	0.0006111848792
98	0.303571	0.0009624684076
98	0.339286	0.001269668257
98	0.375	0.001540967477
98	0.410714	0.001734963401
98	0.446429	0.001863695015
98	0.482143	0.001912229279
98	0.517857	0.001784419664
98	0.553571	0.001667082009
98	0.589286	0.001491935019
98	0.625	0.001281431206
98	0.660714	0.001237279679
98	0.696429	0.001092939393
98	0.732143	0.001072095041
98	0.767857	0.001100610009
98	0.803571	0
98	0.839286	0
98	0.875	0
98	0.910714	0
98	0.946429	0

100	0.267857	0.0006111848792
100	0.303571	0.0009624684076
100	0.339286	0.001269668257
100	0.375	0.001540967477
100	0.410714	0.001734963401
100	0.446429	0.001863695015
100	0.482143	0.001912229279
100	0.517857	0.001784419664
100	0.553571	0.001667082009
100	0.589286	0.001491935019
100	0.625	0.001281431206
100	0.660714	0.001237279679
100	0.696429	0.001092939393
100	0.732143	0.001072095041
100	0.767857	0.001100610009
100	0.803571	0
100	0.839286	0
100	0.875	0
100	0.910714	0
100	0.946429	0

102	0.267857	0.0006111848792
102	0.303571	0.0009624684076
102	0.339286	0.001269668257
102	0.375	0.001540967477
102	0.410714	0.001734963401
102	0.446429	0.001863695015
102	0.482143	0.001912229279
102	0.517857	0.001784419664
102	0.553571	0.001667082009
102	0.589286	0.001491935019
102	0.625	0.001281431206
102	0.660714	0.001237279679
102	0.696429	0.001092939393
102	0.732143	0.001072095041
102	0.767857	0.001100610009
102	0.803571	0
102	0.839286	0
102	0.875	0
102	0.910714	0
102	0.946429	0

104	0.267857	0.0006111848792
104	0.303571	0.0009624684076
104	0.339286	0.001269668257
104	0.375	0.001540967477
104	0.410714	0.001734963401
104	0.446429	0.001863695015
104	0.482143	0.001912229279
104	0.517857	0.001784419664
104	0.553571	0.001667082009
104	0.589286	0.001491935019
104	0.625	0.001281431206
104	0.660714	0.001237279679
104	0.696429	0.001092939393
104	0.732143	0.001072095041
104	0.767857	0.001100610009
104	0.803571	0
104	0.839286	0
104	0.875	0
104	0.910714	0
104	0.946429	0

106	0.267857	0.0006111848792
106	0.303571	0.0009624684076
106	0.339286	0.001269668257
106	0.375	0.001540967477
106	0.410714	0.001734963401
106	0.446429	0.001863695015
106	0.482143	0.001912229279
106	0.517857	0.001784419664
106	0.553571	0.001667082009
106	0.589286	0.001491935019
106	0.625	0.001281431206
106	0.660714	0.001237279679
106	0.696429	0.001092939393
106	0.732143	0.001072095041
106	0.767857	0.001100610009
106	0.803571	0
106	0.839286	0
106	0.875	0
106	0.910714	0
106	0.946429	0

108	0.267857	0.0006111848792
108	0.303571	0.0009624684076
108	0.339286	0.001269668257
108	0.375	0.001540967477
108	0.410714	0.001734963401
