#PressureSide: Uedge      dStar     theta     tau     delta     dp/dx
0.000000      0.000000     0.000000     0.000000     0.000000     941.908224
0.000000      0.000000     0.000000     0.000000     0.000000     937.848344
0.000000      0.000000     0.000000     0.000000     0.000000     932.121535
0.000000      0.000000     0.000000     0.000000     0.000000     920.918635
0.000000      0.000000     0.000000     0.000000     0.000000     911.370158
0.000000      0.000000     0.000000     0.000000     0.000000     851.233645
0.000000      0.000000     0.000000     0.000000     0.000000     885.485857
0.000000      0.000000     0.000000     0.000000     0.000000     924.261412
0.000000      0.000000     0.000000     0.000000     0.000000     946.367252
0.000000      0.000000     0.000000     0.000000     0.000000     931.547265
0.000000      0.000000     0.000000     0.000000     0.000000     931.960127
0.000000      0.000000     0.000000     0.000000     0.000000     931.628868
0.000000      0.000000     0.000000     0.000000     0.000000     929.941819
0.000000      0.000000     0.000000     0.000000     0.000000     929.618098
0.000000      0.000000     0.000000     0.000000     0.000000     928.460721
0.000000      0.000000     0.000000     0.000000     0.000000     925.834508
0.000000      0.000000     0.000000     0.000000     0.000000     924.318190
0.000000      0.000000     0.000000     0.000000     0.000000     887.883687
0.000000      0.000000     0.000000     0.000000     0.000000     916.794333
0.000000      0.000000     0.000000     0.000000     0.000000     966.880672
0.000000      0.000000     0.000000     0.000000     0.000000     1089.302120
0.000000      0.000000     0.000000     0.000000     0.000000     989.424038
0.000000      0.000000     0.000000     0.000000     0.000000     975.635557
0.000000      0.000000     0.000000     0.000000     0.000000     964.799246
0.000000      0.000000     0.000000     0.000000     0.000000     959.269444
0.000000      0.000000     0.000000     0.000000     0.000000     954.650261
0.000000      0.000000     0.000000     0.000000     0.000000     953.765501
0.000000      0.000000     0.000000     0.000000     0.000000     952.434876
0.000000      0.000000     0.000000     0.000000     0.000000     954.315793
0.000000      0.000000     0.000000     0.000000     0.000000     955.569211
0.000000      0.000000     0.000000     0.000000     0.000000     959.397916
0.000000      0.000000     0.000000     0.000000     0.000000     964.355410
0.000000      0.000000     0.000000     0.000000     0.000000     968.393399
0.000000      0.000000     0.000000     0.000000     0.000000     976.259412
0.000000      0.000000     0.000000     0.000000     0.000000     961.229624
0.000000      0.000000     0.000000     0.000000     0.000000     981.204759
0.000000      0.000000     0.000000     0.000000     0.000000     1056.868322
0.000000      0.000000     0.000000     0.000000     0.000000     1106.521477
0.000000      0.000000     0.000000     0.000000     0.000000     1250.548496
0.000000      0.000000     0.000000     0.000000     0.000000     1295.141177
0.000000      0.000000     0.000000     0.000000     0.000000     1196.626233
0.000000      0.000000     0.000000     0.000000     0.000000     1141.489660
0.000000      0.000000     0.000000     0.000000     0.000000     1113.472481
0.000000      0.000000     0.000000     0.000000     0.000000     1153.039969
